reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.01,16207.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.025,19419.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.05,21092.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.1,23297.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.15,24742.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.2,25958.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.25,26931.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.3,27733.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.35,28435.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.4,29370.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.45,29984.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.5,30668.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.55,31360.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.6,32147.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.65,32998.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.7,33755.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.75,34734.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.8,35856.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.85,37127.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.9,38736.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.95,41134.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.975,45089.0
2025-01-25,wk inc flu hosp,0,2025-01-25,US,quantile,0.99,48459.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.01,12200.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.025,14336.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.05,17058.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.1,19744.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.15,21587.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.2,23130.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.25,24177.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.3,25264.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.35,26244.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.4,27126.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.45,28016.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.5,28870.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.55,29859.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.6,30909.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.65,31826.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.7,32784.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.75,34001.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.8,35271.0
2025-01-25,wk inc flu hosp,1,2025-02-01,US,quantile,0.85,37073.0
