reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.01,77.905
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.025,132.837
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.05,175.126
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.1,220.346
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.15,248.623
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.2,281.203
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.25,307.127
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.3,326.97
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.35,350.489
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.4,366.671
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.45,388.39
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.5,410.592
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.55,431.199
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.6,449.532
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.65,471.411
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.7,501.555
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.75,538.503
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.8,563.824
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.85,617.374
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.9,674.687
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.95,806.083
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.975,950.161
2025-01-18,wk inc flu hosp,0,2025-01-18,01,quantile,0.99,1017.065
2025-01-18,wk inc flu hosp,1,2025-01-25,01,quantile,0.01,44.508
2025-01-18,wk inc flu hosp,1,2025-01-25,01,quantile,0.025,71.273
2025-01-18,wk inc flu hosp,1,2025-01-25,01,quantile,0.05,102.607
2025-01-18,wk inc flu hosp,1,2025-01-25,01,quantile,0.1,132.172
2025-01-18,wk inc flu hosp,1,2025-01-25,01,quantile,0.15,156.598
