reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.01,0.315
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.025,0.342
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.05,0.4
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.1,0.491
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.15,0.606
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.2,0.723
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.25,0.856
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.3,1.02
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.35,1.177
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.4,1.422
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.45,1.602
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.5,1.854
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.55,2.095
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.6,2.408
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.65,2.846
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.7,3.219
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.75,3.669
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.8,4.497
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.85,5.223
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.9,6.542
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.95,9.504
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.975,13.043
2024-11-16,wk inc flu hosp,0,2024-11-16,01,quantile,0.99,18.177
2024-11-16,wk inc flu hosp,1,2024-11-23,01,quantile,0.01,0.055
2024-11-16,wk inc flu hosp,1,2024-11-23,01,quantile,0.025,0.072
2024-11-16,wk inc flu hosp,1,2024-11-23,01,quantile,0.05,0.091
2024-11-16,wk inc flu hosp,1,2024-11-23,01,quantile,0.1,0.15
2024-11-16,wk inc flu hosp,1,2024-11-23,01,quantile,0.15,0.212
2024-11-16,wk inc flu hosp,1,2024-11-23,01,quantile,0.2,0.307
2024-11-16,wk inc flu hosp,1,2024-11-23,01,quantile,0.25,0.458
2024-11-16,wk inc flu hosp,1,2024-11-23,01,quantile,0.3,0.595
2024-11-16,wk inc flu hosp,1,2024-11-23,01,quantile,0.35,0.81
2024-11-16,wk inc flu hosp,1,2024-11-23,01,quantile,0.4,1.173
2024-11-16,wk inc flu hosp,1,2024-11-23,01,quantile,0.45,1.48
2024-11-16,wk inc flu hosp,1,2024-11-23,01,quantile,0.5,1.896
