reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.01,18474.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.025,23239.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.05,28225.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.1,32477.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.15,34392.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.2,35736.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.25,36869.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.3,37708.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.35,38395.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.4,39054.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.45,40190.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.5,41470.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.55,42439.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.6,43262.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.65,43980.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.7,44619.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.75,45356.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.8,46318.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.85,47975.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.9,49596.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.95,51858.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.975,54200.0
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.99,57979.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.01,14446.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.025,17389.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.05,20707.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.1,25410.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.15,28053.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.2,29636.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.25,30844.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.3,32174.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.35,33100.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.4,33953.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.45,34883.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.5,35861.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.55,36638.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.6,37513.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.65,38699.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.7,39889.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.75,40881.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.8,41665.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.85,42807.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.9,44677.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.95,47528.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.975,50676.0
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.99,54834.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.01,12591.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.025,14872.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.05,16999.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.1,20312.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.15,23012.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.2,24826.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.25,26064.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.3,27252.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.35,28472.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.4,29698.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.45,30739.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.5,31805.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.55,32609.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.6,33440.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.65,34482.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.7,35388.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.75,36727.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.8,38324.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.85,39883.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.9,41208.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.95,43838.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.975,46268.0
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.99,50458.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.01,11247.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.025,13141.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.05,14838.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.1,17509.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.15,19537.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.2,21148.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.25,22493.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.3,23521.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.35,24642.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.4,25624.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.45,26629.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.5,27575.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.55,28642.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.6,29742.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.65,30993.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.7,31993.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.75,32981.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.8,34429.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.85,36407.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.9,38660.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.95,40745.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.975,43678.0
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.99,47308.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.01,175.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.025,265.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.05,328.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.1,398.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.15,437.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.2,462.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.25,484.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.3,511.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.35,528.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.4,543.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.45,556.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.5,580.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.55,597.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.6,614.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.65,627.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.7,640.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.75,659.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.8,684.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.85,712.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.9,768.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.95,839.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.975,918.0
2025-02-15,wk inc flu hosp,0,2025-02-15,01,quantile,0.99,1004.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.01,107.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.025,137.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.05,180.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.1,261.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.15,313.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.2,352.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.25,377.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.3,406.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.35,428.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.4,452.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.45,472.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.5,494.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.55,514.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.6,534.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.65,559.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.7,583.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.75,607.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.8,640.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.85,679.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.9,730.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.95,799.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.975,889.0
2025-02-15,wk inc flu hosp,1,2025-02-22,01,quantile,0.99,1029.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.01,66.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.025,92.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.05,128.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.1,187.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.15,238.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.2,273.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.25,306.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.3,333.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.35,361.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.4,389.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.45,413.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.5,436.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.55,462.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.6,484.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.65,507.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.7,533.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.75,559.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.8,587.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.85,626.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.9,673.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.95,764.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.975,879.0
2025-02-15,wk inc flu hosp,2,2025-03-01,01,quantile,0.99,983.0
2025-02-15,wk inc flu hosp,3,2025-03-08,01,quantile,0.01,38.0
2025-02-15,wk inc flu hosp,3,2025-03-08,01,quantile,0.025,58.0
2025-02-15,wk inc flu hosp,3,2025-03-08,01,quantile,0.05,86.0
2025-02-15,wk inc flu hosp,3,2025-03-08,01,quantile,0.1,126.0
2025-02-15,wk inc flu hosp,3,2025-03-08,01,quantile,0.15,168.0
2025-02-15,wk inc flu hosp,3,2025-03-08,01,quantile,0.2,204.0
2025-02-15,wk inc flu hosp,3,2025-03-08,01,quantile,0.25,235.0
2025-02-15,wk inc flu hosp,3,2025-03-08,01,quantile,0.3,266.0
2025-02-15,wk inc flu hosp,3,2025-03-08,01,quantile,0.35,296.0
2025-02-15,wk inc flu hosp,3,2025-03-08,01,quantile,0.4,324.0
2025-02-15,wk inc flu hosp,3,2025-03-08,01,quantile,0.45,353.0
2025-02-15,wk inc flu hosp,3,2025-03-08,01,quantile,0.5,375.0
2025-02-15,wk inc flu hosp,3,2025-03-08,01,quantile,0.55,399.0
2025-02-15,wk inc flu hosp,3,2025-03-08,01,quantile,0.6,424.0
2025-02-15,wk inc flu hosp,3,2025-03-08,01,quantile,0.65,450.0
2025-02-15,wk inc flu hosp,3,2025-03-08,01,quantile,0.7,477.0
2025-02-15,wk inc flu hosp,3,2025-03-08,01,quantile,0.75,512.0
2025-02-15,wk inc flu hosp,3,2025-03-08,01,quantile,0.8,546.0
