reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.01,4738.193275737271
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.025,13453.642813061178
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.05,17390.887891260696
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.1,26519.382003807106
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.15,34195.728561874836
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.2,35513.52395879711
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.25,36634.106168945335
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.3,37529.76397384555
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.35,38887.574191351705
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.4,40379.050209426394
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.45,40981.35884534409
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.5,42433.3016322841
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.55,43010.870667810355
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.6,43312.677754560915
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.65,43859.5633748205
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.7,44539.594879999095
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.75,46301.00783867188
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.8,46508.27434594787
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.85,47070.784845013244
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.9,48402.116795980444
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.95,51746.74665298166
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.975,52651.05260750834
2025-02-22,wk inc flu hosp,0,2025-02-22,US,quantile,0.99,52990.80604986238
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.01,3813.8865555243565
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.025,6316.984317066412
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.05,12471.734055028
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.1,16575.22902241743
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.15,21149.60009812908
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.2,24318.929197715068
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.25,28566.541235728506
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.3,30837.41279131585
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.35,32581.834576301222
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.4,34146.24786112084
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.45,35641.62003970733
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.5,37122.84638720895
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.55,38417.241010528705
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.6,39228.7197538296
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.65,40255.71498116288
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.7,42978.475854044176
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.75,43408.14557684879
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.8,43903.61213979566
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.85,46369.07873920962
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.9,47169.07707240653
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.95,51178.09707394952
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.975,52554.12146452933
2025-02-22,wk inc flu hosp,1,2025-03-01,US,quantile,0.99,52875.328869289544
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.01,3829.3287767642105
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.025,5469.74157564875
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.05,9423.005720865342
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.1,13503.385733277202
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.15,15822.623650243999
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.2,18705.981595529014
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.25,20798.281094554397
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.3,22936.910434037007
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.35,26316.771707010033
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.4,28674.18838429332
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.45,30355.07487743647
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.5,31462.78707626051
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.55,32685.792826257348
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.6,34529.098428433055
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.65,35931.217896093214
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.7,38164.55107662889
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.75,39875.867980434414
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.8,41976.55700263666
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.85,43254.28492526223
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.9,45153.26935822347
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.95,47527.39812647515
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.975,51042.153561187
2025-02-22,wk inc flu hosp,2,2025-03-08,US,quantile,0.99,52451.43053652893
2025-02-22,wk inc flu hosp,3,2025-03-15,US,quantile,0.01,4031.2795132069095
2025-02-22,wk inc flu hosp,3,2025-03-15,US,quantile,0.025,5050.688284656308
