reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.01,0.303
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.025,1.525
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.05,3.717
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.1,6.578
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.15,8.804
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.2,10.659
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.25,13.509
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.3,15.728
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.35,18.473
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.4,21.785
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.45,25.123
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.5,28.604
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.55,32.029
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.6,36.267
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.65,40.815
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.7,47.344
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.75,52.332
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.8,63.256
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.85,82.206
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.9,102.541
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.95,141.76
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.975,180.699
2024-11-23,wk inc flu hosp,0,2024-11-23,01,quantile,0.99,227.257
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.01,0.078
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.025,0.383
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.05,0.722
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.1,1.618
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.15,2.568
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.2,4.055
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.25,5.644
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.3,7.226
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.35,10.467
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.4,13.162
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.45,16.762
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.5,21.419
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.55,26.689
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.6,31.95
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.65,40.593
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.7,50.499
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.75,65.959
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.8,83.791
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.85,113.882
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.9,162.459
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.95,249.731
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.975,345.793
2024-11-23,wk inc flu hosp,1,2024-11-30,01,quantile,0.99,471.79
2024-11-23,wk inc flu hosp,2,2024-12-07,01,quantile,0.01,0.013
2024-11-23,wk inc flu hosp,2,2024-12-07,01,quantile,0.025,0.04
2024-11-23,wk inc flu hosp,2,2024-12-07,01,quantile,0.05,0.172
2024-11-23,wk inc flu hosp,2,2024-12-07,01,quantile,0.1,0.428
2024-11-23,wk inc flu hosp,2,2024-12-07,01,quantile,0.15,0.863
2024-11-23,wk inc flu hosp,2,2024-12-07,01,quantile,0.2,1.488
2024-11-23,wk inc flu hosp,2,2024-12-07,01,quantile,0.25,2.315
2024-11-23,wk inc flu hosp,2,2024-12-07,01,quantile,0.3,3.713
2024-11-23,wk inc flu hosp,2,2024-12-07,01,quantile,0.35,5.663
2024-11-23,wk inc flu hosp,2,2024-12-07,01,quantile,0.4,8.094
2024-11-23,wk inc flu hosp,2,2024-12-07,01,quantile,0.45,11.541
2024-11-23,wk inc flu hosp,2,2024-12-07,01,quantile,0.5,15.931
2024-11-23,wk inc flu hosp,2,2024-12-07,01,quantile,0.55,21.644
2024-11-23,wk inc flu hosp,2,2024-12-07,01,quantile,0.6,28.628
2024-11-23,wk inc flu hosp,2,2024-12-07,01,quantile,0.65,39.001
