reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.01,106.966
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.025,122.463
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.05,149.109
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.1,176.306
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.15,195.263
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.2,212.738
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.25,226.362
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.3,239.002
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.35,249.579
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.4,259.453
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.45,272.628
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.5,283.743
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.55,295.281
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.6,309.408
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.65,320.545
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.7,334.743
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.75,350.309
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.8,369.664
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.85,390.997
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.9,425.613
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.95,495.922
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.975,708.467
2025-01-25,wk inc flu hosp,0,2025-01-25,01,quantile,0.99,830.719
2025-01-25,wk inc flu hosp,1,2025-02-01,01,quantile,0.01,31.079
2025-01-25,wk inc flu hosp,1,2025-02-01,01,quantile,0.025,46.233
2025-01-25,wk inc flu hosp,1,2025-02-01,01,quantile,0.05,63.829
2025-01-25,wk inc flu hosp,1,2025-02-01,01,quantile,0.1,84.058
2025-01-25,wk inc flu hosp,1,2025-02-01,01,quantile,0.15,98.074
