reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.01,78.242
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.025,109.208
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.05,135.758
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.1,166.812
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.15,185.419
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.2,197.189
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.25,213.359
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.3,227.015
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.35,238.204
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.4,250.796
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.45,260.112
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.5,268.743
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.55,278.25
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.6,290.005
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.65,302.825
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.7,313.557
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.75,323.405
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.8,335.434
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.85,346.95
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.9,364.067
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.95,393.878
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.975,414.93
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.99,439.534
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.01,0.0
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.025,0.0
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.05,39.604
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.1,79.108
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.15,110.344
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.2,135.696
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.25,156.37
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.3,175.666
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.35,195.639
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.4,210.135
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.45,222.772
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.5,238.223
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.55,249.021
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.6,264.369
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.65,278.309
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.7,296.161
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.75,310.214
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.8,329.482
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.85,350.934
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.9,371.383
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.95,411.563
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.975,432.827
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.99,463.336
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.01,0.0
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.025,0.0
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.05,0.0
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.1,13.263
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.15,48.518
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.2,75.254
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.25,96.978
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.3,120.364
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.35,141.136
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.4,160.7
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.45,177.818
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.5,199.558
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.55,218.04
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.6,236.202
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.65,255.724
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.7,273.009
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.75,295.587
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.8,318.169
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.85,342.819
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.9,364.011
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.95,415.099
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.975,459.162
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.99,523.891
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.01,0.0
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.025,0.0
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.05,0.0
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.1,0.0
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.15,0.0
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.2,26.627
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.25,55.849
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.3,76.5
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.35,101.029
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.4,121.05
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.45,142.603
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.5,163.795
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.55,181.615
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.6,202.875
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.65,223.332
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.7,243.973
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.75,265.71
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.8,294.958
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.85,316.009
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.9,349.333
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.95,413.217
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.975,445.774
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.99,482.218
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.01,3.818
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.025,12.585
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.05,18.779
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.1,26.305
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.15,31.134
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.2,34.507
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.25,37.217
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.3,39.62
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.35,42.236
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.4,44.522
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.45,46.528
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.5,48.813
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.55,51.167
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.6,52.909
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.65,55.017
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.7,57.488
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.75,60.323
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.8,62.585
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.85,65.614
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.9,70.357
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.95,79.082
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.975,84.72
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.99,91.851
2025-03-15,wk inc flu hosp,1,2025-03-22,02,quantile,0.01,0.0
2025-03-15,wk inc flu hosp,1,2025-03-22,02,quantile,0.025,0.0
