reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.01,0.0
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.025,0.0
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.05,50.462
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.1,175.643
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.15,236.459
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.2,264.857
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.25,301.99
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.3,329.986
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.35,355.991
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.4,389.014
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.45,408.936
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.5,437.406
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.55,462.752
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.6,487.005
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.65,514.76
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.7,549.639
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.75,587.486
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.8,619.669
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.85,658.913
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.9,702.812
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.95,772.887
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.975,822.932
2024-12-28,wk inc flu hosp,0,2024-12-28,01,quantile,0.99,893.978
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.01,0.0
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.025,0.0
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.05,0.0
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.1,56.722
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.15,121.897
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.2,181.693
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.25,247.334
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.3,307.065
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.35,341.539
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.4,378.601
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.45,421.629
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.5,455.813
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.55,490.141
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.6,524.685
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.65,568.542
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.7,606.875
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.75,653.191
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.8,698.662
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.85,754.579
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.9,817.583
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.95,906.662
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.975,1008.403
2024-12-28,wk inc flu hosp,1,2025-01-04,01,quantile,0.99,1125.293
2024-12-28,wk inc flu hosp,2,2025-01-11,01,quantile,0.01,0.0
2024-12-28,wk inc flu hosp,2,2025-01-11,01,quantile,0.025,0.0
2024-12-28,wk inc flu hosp,2,2025-01-11,01,quantile,0.05,0.0
2024-12-28,wk inc flu hosp,2,2025-01-11,01,quantile,0.1,0.0
2024-12-28,wk inc flu hosp,2,2025-01-11,01,quantile,0.15,66.4
2024-12-28,wk inc flu hosp,2,2025-01-11,01,quantile,0.2,161.394
2024-12-28,wk inc flu hosp,2,2025-01-11,01,quantile,0.25,205.378
