reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.01,0.0
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.025,8464.07279900274
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.05,13402.149548139147
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.1,13772.529482884245
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.15,15330.85603971168
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.2,15464.543287384924
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.25,15792.364889615794
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.3,16062.708280785926
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.35,16433.206585603402
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.4,16754.03006659088
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.45,17268.607466523117
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.5,17583.014880576808
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.55,17838.80905317512
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.6,18516.952016398634
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.65,18858.542101378513
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.7,19089.947315105066
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.75,19189.6797783205
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.8,19326.872119795255
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.85,20261.49841285267
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.9,21069.237127512257
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.95,23456.23298464785
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.975,25901.422099058094
2025-03-15,wk inc flu hosp,0,2025-03-15,US,quantile,0.99,27859.062071275777
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.01,0.0
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.025,3132.304020762276
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.05,8384.572426119594
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.1,10445.41929846494
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.15,11489.77941863919
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.2,12007.71519803586
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.25,12647.919252019761
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.3,13174.780743165702
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.35,13687.75999344628
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.4,14068.794060678476
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.45,14669.57589497213
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.5,15184.789469946772
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.55,15694.168889125456
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.6,16284.792215302234
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.65,16837.68784903561
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.7,17365.291830599028
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.75,18067.293646683258
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.8,18769.649919587166
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.85,20006.841935018834
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.9,21283.00576954745
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.95,24205.846014886563
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.975,26310.326832065453
2025-03-15,wk inc flu hosp,1,2025-03-22,US,quantile,0.99,30082.111161925637
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.01,0.0
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.025,2789.683837240873
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.05,5229.827518745543
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.1,8653.602286114203
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.15,9524.888262360693
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.2,10332.350928209902
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.25,11092.888736803592
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.3,11545.523436059955
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.35,12213.222743669974
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.4,12737.290364184144
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.45,13280.056357490872
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.5,13863.515454518387
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.55,14470.552067980148
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.6,15183.670476942887
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.65,15885.176151396694
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.7,16707.78272196137
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.75,17398.95065358327
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.8,18774.342102324477
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.85,20382.589713219768
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.9,22724.866112565935
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.95,25866.67710931001
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.975,28911.686160210957
2025-03-15,wk inc flu hosp,2,2025-03-29,US,quantile,0.99,33754.39280045167
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.01,0.0
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.025,1849.8962714928998
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.05,3145.169274644361
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.1,6196.763108949136
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.15,7210.409656830077
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.2,7833.663941632927
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.25,8400.038258883365
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.3,8901.704029320032
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.35,9408.628705236246
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.4,9916.645133294662
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.45,10396.341051022027
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.5,10845.950161930901
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.55,11460.846082302987
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.6,12015.180948240031
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.65,12542.856083089657
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.7,13330.132039892249
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.75,14126.042009114582
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.8,15536.134788850055
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.85,16944.48325833597
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.9,18829.42792179032
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.95,20905.35659995532
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.975,22924.690331042104
2025-03-15,wk inc flu hosp,3,2025-04-05,US,quantile,0.99,25634.80160512455
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.01,0.0
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.025,107.85203779549092
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.05,115.18559427241948
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.1,154.33973855259535
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.15,167.50935201135218
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.2,175.89397298244148
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.25,197.3378573579028
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.3,205.95170363019193
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.35,208.7951350702159
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.4,210.49027281560276
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.45,211.96755794388835
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.5,226.08561647342054
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.55,245.21531967573213
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.6,246.05756699084822
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.65,249.1711065568323
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.7,256.7279572189442
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.75,279.3228360632717
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.8,302.932175659266
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.85,336.4929466386623
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.9,344.96008159546943
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.95,370.6729456810376
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.975,420.4744168636597
2025-03-15,wk inc flu hosp,0,2025-03-15,01,quantile,0.99,481.98962327048724
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.01,0.0
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.025,12.9279560681826
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.05,45.76091095153358
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.1,76.4459486872873
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.15,98.2391069940494
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.2,111.6707109554746
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.25,125.4385781293486
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.3,136.7657473192025
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.35,145.46443831042143
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.4,154.50170531960396
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.45,166.52451670237548
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.5,174.4256633654855
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.55,180.54572134982246
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.6,197.97184510540913
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.65,208.02446818897064
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.7,226.61289171457426
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.75,244.82143320123677
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.8,257.70888352528164
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.85,286.08648019085825
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.9,307.48735236307095
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.95,352.95899245793225
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.975,417.5329747353374
2025-03-15,wk inc flu hosp,1,2025-03-22,01,quantile,0.99,482.6153198349782
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.01,0.0
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.025,0.0
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.05,11.005791143979318
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.1,32.68038195814169
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.15,48.17487956428355
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.2,60.52914587015253
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.25,74.43025206106581
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.3,85.20865501730484
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.35,97.25834505671739
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.4,107.0838394377565
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.45,119.10811445447382
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.5,130.95632490235062
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.55,140.8433604113605
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.6,155.13638690463313
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.65,165.62138382595222
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.7,181.07320802608638
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.75,195.52562069299788
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.8,215.14909586791217
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.85,241.42575634099575
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.9,283.89663701226107
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.95,343.0153240619043
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.975,390.8593969180813
2025-03-15,wk inc flu hosp,2,2025-03-29,01,quantile,0.99,477.52081104720975
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.01,0.0
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.025,0.0
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.05,0.0
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.1,4.482839000940703
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.15,16.616985623441895
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.2,28.090133247057178
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.25,36.771684571701364
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.3,45.166095320837385
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.35,53.98934385872851
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.4,63.34483980625578
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.45,73.87676425070063
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.5,83.51392285759198
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.55,93.95335972799005
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.6,104.52234407806118
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.65,118.68565439091768
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.7,135.53876742457075
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.75,153.05126663381432
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.8,173.84754493088676
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.85,196.86359742227108
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.9,233.61462863419308
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.95,293.1628022964041
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.975,349.71592686061325
2025-03-15,wk inc flu hosp,3,2025-04-05,01,quantile,0.99,440.1846857987989
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.01,6.9227359427133495
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.025,11.592720917159964
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.05,15.470614437487399
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.1,25.65144318113339
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.15,28.239505499798938
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.2,30.049739645830186
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.25,33.33681758399434
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.3,36.08550480878344
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.35,37.08142705917564
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.4,38.31695693422196
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.45,40.777131826388995
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.5,42.1139678793668
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.55,44.602191134818106
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.6,46.176248563107
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.65,48.47261741297916
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.7,49.614684396587585
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.75,50.02132518257128
2025-03-15,wk inc flu hosp,0,2025-03-15,02,quantile,0.8,54.18021235492171
