reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.01,7652.593705809717
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.025,19083.08173055325
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.05,24165.426898161506
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.1,25336.77100503289
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.15,28358.207447799134
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.2,29057.211930864607
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.25,29711.025097915255
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.3,30442.869546390397
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.35,30545.762784034334
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.4,32148.6995965186
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.45,34077.53650196135
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.5,34809.74859804048
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.55,34914.726648548494
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.6,35467.13849308594
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.65,36448.27696527843
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.7,37399.93849523249
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.75,37871.11616320713
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.8,38595.91070189366
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.85,43065.87523297361
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.9,45760.3324026522
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.95,45899.65336260191
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.975,47280.50967317754
2025-02-01,wk inc flu hosp,0,2025-02-01,US,quantile,0.99,48934.81031573873
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.01,6921.930661339977
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.025,8798.734580005643
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.05,15017.941732640455
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.1,20475.580392119165
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.15,22915.778569969098
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.2,24246.515133581368
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.25,25631.429716512554
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.3,27234.782797147513
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.35,28015.886625233325
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.4,28740.5031823502
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.45,29538.71157932587
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.5,30298.95984792889
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.55,31467.42517996341
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.6,32602.909506524913
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.65,34141.88059330184
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.7,35187.33678494708
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.75,36186.624285886246
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.8,37614.93809401092
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.85,39155.57548667544
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.9,42317.60831900957
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.95,46088.19706467821
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.975,48106.110603584886
2025-02-01,wk inc flu hosp,1,2025-02-08,US,quantile,0.99,53991.29321095004
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.01,5257.5883028046355
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.025,6211.775080927133
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.05,9552.548186839404
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.1,15178.97664552461
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.15,18561.741461191436
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.2,19830.43132264743
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.25,21463.098428502693
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.3,22559.31361652138
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.35,23626.728373334143
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.4,24808.7271265458
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.45,26151.759928808424
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.5,27152.411160732514
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.55,28221.490590858994
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.6,29391.4741053376
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.65,30704.18483692817
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.7,31870.299170448954
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.75,34004.45304138407
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.8,35656.31277939754
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.85,37591.98162112806
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.9,40054.30501123488
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.95,43601.26437431118
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.975,46754.9701776854
2025-02-01,wk inc flu hosp,2,2025-02-15,US,quantile,0.99,50793.96195364467
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.01,3326.199631562252
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.025,4579.315748514434
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.05,7118.064617079762
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.1,10776.143621532672
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.15,13947.73728769475
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.2,16394.381018517277
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.25,17794.47004476545
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.3,19261.914926409718
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.35,20364.40472642042
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.4,21749.907257031788
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.45,23108.283185095777
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.5,24325.932999657896
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.55,25749.83962742039
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.6,26694.712860448926
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.65,28105.600617007898
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.7,29544.00608350395
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.75,31083.54318503008
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.8,33067.10094003577
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.85,35538.42824650112
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.9,38207.449942528656
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.95,42687.3705045337
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.975,46541.112886535535
2025-02-01,wk inc flu hosp,3,2025-02-22,US,quantile,0.99,51545.0581959576
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.01,0.0
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.025,19.46273276319887
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.05,172.9842488632118
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.1,380.9448494821892
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.15,469.60537122687987
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.2,523.364287730665
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.25,527.791065183118
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.3,564.0033223095236
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.35,576.1150174519375
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.4,619.1197573315396
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.45,629.3248929357516
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.5,648.8176969935748
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.55,664.1501459056784
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.6,709.3267700338685
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.65,730.686726297182
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.7,772.7638452282439
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.75,778.5754372055474
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.8,798.0830039073477
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.85,894.9535112763933
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.9,947.6024058280113
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.95,955.966526929873
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.975,1050.050578582551
2025-02-01,wk inc flu hosp,0,2025-02-01,01,quantile,0.99,1081.3551294931447
2025-02-01,wk inc flu hosp,1,2025-02-08,01,quantile,0.01,0.0
2025-02-01,wk inc flu hosp,1,2025-02-08,01,quantile,0.025,27.78992731145239
2025-02-01,wk inc flu hosp,1,2025-02-08,01,quantile,0.05,99.84019177946286
2025-02-01,wk inc flu hosp,1,2025-02-08,01,quantile,0.1,211.1017806455575
2025-02-01,wk inc flu hosp,1,2025-02-08,01,quantile,0.15,347.95317376680407
2025-02-01,wk inc flu hosp,1,2025-02-08,01,quantile,0.2,438.4682530158308
2025-02-01,wk inc flu hosp,1,2025-02-08,01,quantile,0.25,498.7677586258026
2025-02-01,wk inc flu hosp,1,2025-02-08,01,quantile,0.3,547.5325277672615
2025-02-01,wk inc flu hosp,1,2025-02-08,01,quantile,0.35,585.5868682710416
2025-02-01,wk inc flu hosp,1,2025-02-08,01,quantile,0.4,618.1799506018766
