reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.01,40202.94686485112
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.025,41218.59355256585
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.05,42081.31205969545
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.1,42939.484988960256
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.15,43582.045171525504
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.2,44063.18108268993
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.25,44482.9283966305
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.3,44880.40990976582
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.35,45205.0505998777
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.4,45476.47676702995
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.45,45812.42250915593
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.5,46128.295822773434
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.55,46410.32847039927
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.6,46783.85441970234
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.65,47101.82225233486
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.7,47381.58792832999
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.75,47836.83394618113
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.8,48303.025963421715
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.85,48722.54945527821
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.9,49441.73707143344
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.95,50542.75661034275
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.975,51289.87014797139
2025-02-15,wk inc flu hosp,0,2025-02-15,US,quantile,0.99,52109.975335681294
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.01,35868.76305609802
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.025,37484.33189182695
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.05,38557.59017121419
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.1,39630.45804782052
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.15,40361.04692299064
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.2,41046.970391742805
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.25,41522.728053166444
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.3,42051.32550969467
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.35,42583.21706673858
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.4,43065.55980493537
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.45,43549.23290485131
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.5,44066.46026664041
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.55,44510.153908215165
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.6,44914.69949375158
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.65,45353.97633933771
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.7,45769.832035203865
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.75,46369.90885539808
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.8,46881.50391552287
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.85,47462.120015804234
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.9,48505.724350765246
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.95,50102.83058134532
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.975,51087.471581352904
2025-02-15,wk inc flu hosp,1,2025-02-22,US,quantile,0.99,52199.0673030887
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.01,33703.37467922612
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.025,34863.707963154
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.05,36530.87200671808
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.1,38082.62945729065
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.15,38944.246313656506
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.2,39659.24374970766
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.25,40275.062388501196
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.3,40837.39935802614
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.35,41463.311196296825
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.4,42112.97317751405
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.45,42726.85718102982
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.5,43391.60094539987
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.55,43971.67858889216
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.6,44417.13631951316
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.65,45169.635998883154
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.7,45582.37358787549
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.75,46310.30424273804
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.8,46844.736314170164
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.85,47624.86487797476
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.9,48646.6596512535
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.95,50394.038152736066
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.975,51828.0587290532
2025-02-15,wk inc flu hosp,2,2025-03-01,US,quantile,0.99,52748.50701218054
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.01,30885.485867196156
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.025,32446.062616742456
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.05,33509.70811059996
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.1,35411.43651040815
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.15,36467.50124727028
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.2,37376.50192953801
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.25,38229.94127585054
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.3,39030.178252615384
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.35,39711.96932140652
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.4,40320.9765908541
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.45,41110.59634886321
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.5,41628.24899779768
2025-02-15,wk inc flu hosp,3,2025-03-08,US,quantile,0.55,42314.39124133474
