reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.01,3037.032977437409
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.025,3846.9630249006823
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.05,4534.9401038188635
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.1,5219.292300048699
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.15,5731.70356024202
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.2,6115.386622550335
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.25,6450.115191071944
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.3,6767.087839822291
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.35,7025.973388046198
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.4,7242.422878901172
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.45,7510.323669753356
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.5,7762.217651179365
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.55,7987.125307001844
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.6,8284.994530135436
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.65,8538.55879110429
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.7,8761.65864460469
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.75,9124.695745306784
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.8,9496.461761203756
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.85,9831.011842232256
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.9,10404.529845228197
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.95,11282.540691119195
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.975,11878.328291582446
2025-04-05,wk inc flu hosp,0,2025-04-05,US,quantile,0.99,12532.323269994977
2025-04-05,wk inc flu hosp,1,2025-04-12,US,quantile,0.01,403.0147477158548
2025-04-05,wk inc flu hosp,1,2025-04-12,US,quantile,0.025,1691.3542457221058
